session_id,user_id,session_date,platform,app_version
S25591,U08354,07-02-2025,Android,1
S25592,U02446,07-02-2025,Android,2
S25593,U09684,07-02-2025,iOS,1
S25594,U08686,07-02-2025,iOS,2
S25595,U03316,07-02-2025,Android,2
S25596,U06924,07-02-2025,Android,2
S25597,U03084,07-02-2025,Android,1
S25598,U02836,07-02-2025,Android,1
S25599,U08218,07-02-2025,Android,2
S25600,U09314,07-02-2025,Android,1
S25601,U05358,07-02-2025,iOS,2
S25602,U01101,07-02-2025,iOS,2
S25603,U01238,07-02-2025,iOS,2
S25604,U09100,07-02-2025,Android,2
S25605,U09882,07-02-2025,Android,1
S25606,U09041,07-02-2025,Android,2
S25607,U08543,07-02-2025,Android,2
S25608,U00462,07-02-2025,Android,1
S25609,U06033,07-02-2025,Android,1
S25610,U02984,07-02-2025,Android,1
S25611,U09431,07-02-2025,Android,1
S25612,U02640,07-02-2025,Android,2
S25613,U09468,07-02-2025,Android,2
S25614,U01307,07-02-2025,Android,2
S25615,U01867,07-02-2025,Android,1
S25616,U05135,07-02-2025,iOS,2
S25617,U07019,07-02-2025,Android,1
S25618,U02952,07-02-2025,Android,2
S25619,U03577,07-02-2025,iOS,2
S25620,U09988,07-02-2025,Android,2
S25621,U08851,07-02-2025,Android,2
S25622,U03370,07-02-2025,iOS,1
S25623,U04622,07-02-2025,Android,2
S25624,U04281,07-02-2025,Android,2
S25625,U01104,07-02-2025,Android,1
S25626,U02819,07-02-2025,Android,1
S25627,U03260,07-02-2025,Android,1
S25628,U01813,07-02-2025,Android,2
S25629,U02307,07-02-2025,iOS,1
S25630,U01461,07-02-2025,Android,1
S25631,U07295,07-02-2025,Android,1
S25632,U05436,07-02-2025,Android,2
S25633,U01542,07-02-2025,Android,1
S25634,U05428,07-02-2025,Android,2
S25635,U04982,07-02-2025,Android,1
S25636,U00802,07-02-2025,Android,2
S25637,U06626,07-02-2025,Android,1
S25638,U01649,07-02-2025,Android,1
S25639,U07965,07-02-2025,Android,2
S25640,U07862,07-02-2025,iOS,2
S25641,U06204,07-02-2025,iOS,1
S25642,U05489,07-02-2025,Android,1
S25643,U07110,07-02-2025,Android,2
S25644,U06934,07-02-2025,Android,2
S25645,U09930,07-02-2025,iOS,1
S25646,U06265,07-02-2025,Android,2
S25647,U00393,07-02-2025,Android,1
S25648,U04454,07-02-2025,Android,1
S25649,U01559,07-02-2025,Android,2
S25650,U06727,07-02-2025,Android,2
S25651,U03728,07-02-2025,Android,2
S25652,U03163,07-02-2025,Android,2
S25653,U09789,07-02-2025,iOS,2
S25654,U06106,07-02-2025,Android,2
S25655,U01929,07-02-2025,Android,2
S25656,U09399,07-02-2025,iOS,2
S25657,U01769,07-02-2025,iOS,2
S25658,U08237,07-02-2025,iOS,1
S25659,U05207,07-02-2025,Android,2
S25660,U07601,07-02-2025,Android,2
S25661,U07324,07-02-2025,Android,1
S25662,U09482,07-02-2025,Android,2
S25663,U05698,07-02-2025,Android,1
S25664,U05478,07-02-2025,iOS,2
S25665,U09293,07-02-2025,Android,1
S25666,U08578,07-02-2025,Android,1
S25667,U05310,07-02-2025,iOS,2
S25668,U07559,07-02-2025,Android,1
S25669,U08110,07-02-2025,Android,2
S25670,U04115,07-02-2025,Android,1
S25671,U02736,07-02-2025,Android,2
S25672,U07372,07-02-2025,Android,2
S25673,U02184,07-02-2025,Android,2
S25674,U06964,07-02-2025,Android,1
S25675,U04507,07-02-2025,iOS,1
S25676,U04164,07-02-2025,Android,2
S25677,U02131,07-02-2025,Android,1
S25678,U03078,07-02-2025,Android,1
S25679,U03613,07-02-2025,Android,1
S25680,U01760,07-02-2025,Android,2
S25681,U03269,07-02-2025,Android,1
S25682,U07220,07-02-2025,iOS,2
S25683,U07891,07-02-2025,Android,1
S25684,U07093,07-02-2025,Android,1
S25685,U04332,07-02-2025,Android,1
S25686,U01602,07-02-2025,iOS,2
S25687,U03697,07-02-2025,Android,2
S25688,U09192,07-02-2025,iOS,2
S25689,U07952,07-02-2025,Android,2
S25690,U01341,07-02-2025,iOS,1
S25691,U01337,07-02-2025,Android,1
S25692,U03560,07-02-2025,Android,2
S25693,U02832,07-02-2025,Android,1
S25694,U00768,07-02-2025,iOS,1
S25695,U07577,07-02-2025,Android,2
S25696,U06032,07-02-2025,Android,2
S25697,U09564,07-02-2025,Android,2
S25698,U09973,07-02-2025,Android,1
S25699,U02312,07-02-2025,Android,2
S25700,U00644,07-02-2025,Android,1
S25701,U06098,07-02-2025,Android,1
S25702,U08632,07-02-2025,iOS,1
S25703,U07860,07-02-2025,Android,2
S25704,U01450,07-02-2025,iOS,1
S25705,U02297,07-02-2025,Android,1
S25706,U04385,07-02-2025,Android,1
S25707,U08084,07-02-2025,Android,2
S25708,U08356,07-02-2025,iOS,2
S25709,U01242,07-02-2025,Android,1
S25710,U01720,07-02-2025,Android,2
S25711,U08591,07-02-2025,Android,1
S25712,U06133,07-02-2025,iOS,1
S25713,U07291,07-02-2025,iOS,2
S25714,U06242,07-02-2025,Android,2
S25715,U06007,07-02-2025,iOS,1
S25716,U09109,07-02-2025,iOS,2
S25717,U00171,07-02-2025,Android,2
S25718,U07363,07-02-2025,Android,2
S25719,U09577,07-02-2025,Android,1
S25720,U01164,07-02-2025,Android,1
S25721,U03341,07-02-2025,iOS,1
S25722,U01449,07-02-2025,Android,1
S25723,U09018,07-02-2025,Android,1
S25724,U00713,07-02-2025,Android,2
S25725,U00013,07-02-2025,iOS,1
S25726,U08920,07-02-2025,Android,1
S25727,U06596,07-02-2025,Android,2
S25728,U06661,07-02-2025,iOS,1
S25729,U02507,07-02-2025,Android,2
S25730,U00505,07-02-2025,iOS,1
S25731,U07034,07-02-2025,iOS,2
S25732,U00940,07-02-2025,iOS,2
S25733,U03227,07-02-2025,Android,1
S25734,U05536,07-02-2025,Android,2
S25735,U02905,07-02-2025,Android,2
S25736,U09557,07-02-2025,Android,2
S25737,U04224,07-02-2025,Android,2
S25738,U04375,07-02-2025,Android,1
S25739,U08395,07-02-2025,Android,1
S25740,U04947,07-02-2025,Android,1
S25741,U01001,07-02-2025,iOS,2
S25742,U01287,07-02-2025,iOS,1
S25743,U05778,07-02-2025,iOS,1
S25744,U06483,07-02-2025,iOS,2
S25745,U02949,07-02-2025,iOS,2
S25746,U00523,07-02-2025,iOS,2
S25747,U07046,07-02-2025,Android,1
S25748,U09426,07-02-2025,Android,2
S25749,U03811,07-02-2025,iOS,2
S25750,U03740,07-02-2025,Android,1
S25751,U05483,07-02-2025,Android,2
S25752,U02868,07-02-2025,Android,2
S25753,U06977,07-02-2025,Android,2
S25754,U09681,07-02-2025,Android,1
S25755,U02943,07-02-2025,iOS,2
S25756,U02544,07-02-2025,iOS,1
S25757,U00335,07-02-2025,Android,1
S25758,U04857,07-02-2025,Android,1
S25759,U03998,07-02-2025,Android,1
S25760,U07128,07-02-2025,iOS,1
S25761,U08370,07-02-2025,Android,1
S25762,U06236,07-02-2025,iOS,1
S25763,U08268,07-02-2025,iOS,2
S25764,U00369,07-02-2025,Android,1
S25765,U08181,07-02-2025,Android,1
S25766,U05702,07-02-2025,Android,1
S25767,U06097,07-02-2025,Android,2
S25768,U06093,07-02-2025,Android,1
S25769,U05363,07-02-2025,iOS,2
S25770,U07153,07-02-2025,Android,1
S25771,U01975,07-02-2025,iOS,2
S25772,U05441,07-02-2025,iOS,2
S25773,U09744,07-02-2025,Android,2
S25774,U09125,07-02-2025,Android,2
S25775,U08649,07-02-2025,Android,1
S25776,U03863,07-02-2025,Android,2
S25777,U06326,07-02-2025,Android,2
S25778,U05830,07-02-2025,Android,1
S25779,U09096,07-02-2025,Android,1
S25780,U09106,07-02-2025,Android,2
S25781,U09290,07-02-2025,iOS,2
S25782,U02686,07-02-2025,iOS,1
S25783,U07395,07-02-2025,Android,1
S25784,U00291,07-02-2025,Android,1
S25785,U07262,07-02-2025,Android,2
S25786,U07306,07-02-2025,Android,1
S25787,U01536,07-02-2025,iOS,2
S25788,U04980,07-02-2025,Android,1
S25789,U03320,07-02-2025,Android,1
S25790,U06795,07-02-2025,iOS,2
S25791,U01072,07-02-2025,Android,1
S25792,U05551,07-02-2025,Android,1
S25793,U07237,07-02-2025,Android,2
S25794,U03939,07-02-2025,iOS,1
S25795,U05602,07-02-2025,Android,1
S25796,U02612,07-02-2025,iOS,2
S25797,U06713,07-02-2025,Android,1
S25798,U06720,07-02-2025,iOS,1
S25799,U05431,07-02-2025,iOS,2
S25800,U08436,07-02-2025,Android,1
S25801,U08279,07-02-2025,Android,1
S25802,U03721,07-02-2025,Android,2
S25803,U03961,07-02-2025,iOS,2
S25804,U03046,07-02-2025,iOS,1
S25805,U03374,07-02-2025,Android,1
S25806,U07408,07-02-2025,Android,2
S25807,U01928,07-02-2025,Android,1
S25808,U02448,07-02-2025,Android,1
S25809,U03767,07-02-2025,Android,2
S25810,U07406,07-02-2025,Android,2
S25811,U07131,07-02-2025,Android,1
S25812,U08203,07-02-2025,Android,2
S25813,U08523,07-02-2025,Android,2
S25814,U02559,07-02-2025,Android,2
S25815,U06412,07-02-2025,iOS,2
S25816,U01095,07-02-2025,Android,1
S25817,U07750,07-02-2025,Android,1
S25818,U06974,07-02-2025,Android,2
S25819,U00414,07-02-2025,iOS,1
S25820,U08633,07-02-2025,iOS,2
S25821,U01945,07-02-2025,iOS,1
S25822,U07234,07-02-2025,Android,2
S25823,U02606,07-02-2025,Android,2
S25824,U03527,07-02-2025,Android,1
S25825,U07407,07-02-2025,iOS,2
S25826,U04679,07-02-2025,iOS,1
S25827,U04339,07-02-2025,Android,2
S25828,U00695,07-02-2025,Android,2
S25829,U01451,07-02-2025,iOS,1
S25830,U09422,07-02-2025,iOS,1
S25831,U01653,07-02-2025,Android,1
S25832,U05245,07-02-2025,iOS,2
S25833,U07155,07-02-2025,Android,2
S25834,U01145,07-02-2025,iOS,2
S25835,U05077,07-02-2025,Android,2
S25836,U09002,07-02-2025,Android,2
S25837,U08918,07-02-2025,Android,1
S25838,U02059,07-02-2025,Android,2
S25839,U03862,07-02-2025,iOS,1
S25840,U06208,07-02-2025,Android,1
S25841,U08831,07-02-2025,iOS,1
S25842,U06149,07-02-2025,iOS,2
S25843,U08325,07-02-2025,iOS,1
S25844,U05575,07-02-2025,Android,2
S25845,U00037,07-02-2025,Android,1
S25846,U09719,07-02-2025,Android,2
S25847,U06246,07-02-2025,Android,1
S25848,U01271,07-02-2025,iOS,2
S25849,U02671,07-02-2025,Android,2
S25850,U05763,07-02-2025,Android,1
S25851,U07508,07-02-2025,Android,2
S25852,U05251,07-02-2025,iOS,1
S25853,U00026,07-02-2025,Android,2
S25854,U05753,07-02-2025,Android,2
S25855,U09218,07-02-2025,iOS,1
S25856,U01897,07-02-2025,Android,1
S25857,U08444,07-02-2025,Android,1
S25858,U01848,07-02-2025,iOS,1
S25859,U00614,07-02-2025,iOS,1
S25860,U02780,07-02-2025,Android,2
S25861,U07409,07-02-2025,iOS,2
S25862,U02198,07-02-2025,Android,1
S25863,U09186,07-02-2025,Android,1
S25864,U02316,07-02-2025,Android,2
S25865,U02179,07-02-2025,iOS,2
S25866,U03446,07-02-2025,Android,2
S25867,U01391,07-02-2025,iOS,1
S25868,U04039,07-02-2025,Android,1
S25869,U03716,07-02-2025,Android,2
S25870,U03069,07-02-2025,Android,2
S25871,U09614,07-02-2025,Android,2
S25872,U04130,07-02-2025,Android,2
S25873,U02766,07-02-2025,Android,2
S25874,U09450,07-02-2025,Android,1
S25875,U04140,07-02-2025,Android,2
S25876,U00361,07-02-2025,Android,1
S25877,U06876,07-02-2025,iOS,2
S25878,U03475,07-02-2025,Android,1
S25879,U00689,07-02-2025,iOS,2
S25880,U01320,07-02-2025,Android,1
S25881,U01572,07-02-2025,iOS,2
S25882,U06059,07-02-2025,Android,2
S25883,U01702,07-02-2025,Android,2
S25884,U01740,07-02-2025,Android,2
S25885,U08423,07-02-2025,Android,2
S25886,U09025,07-02-2025,iOS,1
S25887,U02589,07-02-2025,Android,1
S25888,U07518,07-02-2025,Android,2
S25889,U03826,07-02-2025,Android,1
S25890,U00680,07-02-2025,Android,2
S25891,U08039,07-02-2025,Android,1
S25892,U07888,07-02-2025,iOS,1
S25893,U03895,07-02-2025,Android,2
S25894,U03262,07-02-2025,iOS,1
S25895,U02520,07-02-2025,Android,2
S25896,U08823,07-02-2025,Android,2
S25897,U02486,07-02-2025,Android,2
S25898,U06760,07-02-2025,Android,2
S25899,U02468,07-02-2025,iOS,2
S25900,U01544,07-02-2025,Android,2
S25901,U06436,07-02-2025,Android,1
S25902,U00983,07-02-2025,Android,1
S25903,U07047,07-02-2025,iOS,1
S25904,U06036,07-02-2025,iOS,1
S25905,U05035,07-02-2025,Android,1
S25906,U09131,07-02-2025,iOS,1
S25907,U05945,07-02-2025,iOS,2
S25908,U04896,07-02-2025,iOS,2
S25909,U08784,07-02-2025,iOS,1
S25910,U05498,07-02-2025,Android,1
S25911,U01501,07-02-2025,Android,1
S25912,U07005,07-02-2025,Android,2
S25913,U05349,07-02-2025,Android,1
S25914,U01764,07-02-2025,iOS,1
S25915,U05114,07-02-2025,iOS,2
S25916,U02562,07-02-2025,iOS,2
S25917,U03797,07-02-2025,Android,1
S25918,U00063,07-02-2025,Android,2
S25919,U01500,07-02-2025,Android,2
S25920,U01220,07-02-2025,Android,1
S25921,U02272,07-02-2025,Android,1
S25922,U05439,07-02-2025,iOS,2
S25923,U02784,07-02-2025,Android,1
S25924,U03579,07-02-2025,Android,2
S25925,U01961,07-02-2025,Android,2
S25926,U00538,07-02-2025,Android,2
S25927,U07209,07-02-2025,Android,1
S25928,U04626,07-02-2025,Android,1
S25929,U04983,07-02-2025,Android,2
S25930,U01547,07-02-2025,iOS,2
S25931,U02182,07-02-2025,Android,2
S25932,U04338,07-02-2025,Android,1
S25933,U08986,07-02-2025,iOS,2
S25934,U03464,07-02-2025,Android,2
S25935,U01540,07-02-2025,Android,1
S25936,U02073,07-02-2025,iOS,2
S25937,U04699,07-02-2025,Android,1
S25938,U02456,07-02-2025,iOS,1
S25939,U05785,07-02-2025,Android,2
S25940,U05747,07-02-2025,iOS,1
S25941,U01327,07-02-2025,Android,2
S25942,U07927,07-02-2025,iOS,2
S25943,U08001,07-02-2025,Android,2
S25944,U01403,07-02-2025,Android,2
S25945,U09340,07-02-2025,Android,2
S25946,U05521,07-02-2025,Android,1
S25947,U06804,07-02-2025,Android,2
S25948,U03032,07-02-2025,Android,1
S25949,U03155,07-02-2025,Android,1
S25950,U00760,07-02-2025,iOS,1
S25951,U01383,07-02-2025,Android,2
S25952,U03128,07-02-2025,iOS,1
S25953,U09346,07-02-2025,Android,1
S25954,U07884,07-02-2025,Android,2
S25955,U08104,07-02-2025,Android,1
S25956,U00392,07-02-2025,Android,1
S25957,U07609,07-02-2025,Android,2
S25958,U03891,07-02-2025,iOS,2
S25959,U00577,07-02-2025,Android,2
S25960,U01796,07-02-2025,Android,2
S25961,U00878,07-02-2025,Android,2
S25962,U06347,07-02-2025,Android,1
S25963,U08788,07-02-2025,Android,2
S25964,U02416,07-02-2025,Android,2
S25965,U01522,07-02-2025,Android,1
S25966,U05364,07-02-2025,iOS,1
S25967,U03414,07-02-2025,Android,2
S25968,U07880,07-02-2025,Android,2
S25969,U07567,07-02-2025,Android,1
S25970,U07033,07-02-2025,Android,1
S25971,U04527,07-02-2025,Android,2
S25972,U08791,07-02-2025,Android,1
S25973,U08923,07-02-2025,Android,2
S25974,U05076,07-02-2025,Android,1
S25975,U02886,07-02-2025,Android,1
S25976,U02835,07-02-2025,Android,1
S25977,U02857,07-02-2025,Android,2
S25978,U09866,07-02-2025,iOS,1
S25979,U05997,07-02-2025,Android,1
S25980,U09307,07-02-2025,Android,2
S25981,U08229,07-02-2025,Android,2
S25982,U05559,07-02-2025,Android,1
S25983,U02475,07-02-2025,Android,1
S25984,U03074,07-02-2025,Android,1
S25985,U00604,07-02-2025,Android,2
S25986,U08749,07-02-2025,Android,1
S25987,U07205,07-02-2025,Android,1
S25988,U02885,07-02-2025,iOS,1
S25989,U00341,07-02-2025,Android,1
S25990,U02100,07-02-2025,Android,1
S25991,U05058,07-02-2025,Android,1
S25992,U08670,07-02-2025,iOS,1
S25993,U05064,07-02-2025,Android,1
S25994,U03047,07-02-2025,Android,2
S25995,U08236,07-02-2025,Android,2
S25996,U00364,07-02-2025,Android,2
S25997,U03469,07-02-2025,Android,1
S25998,U02328,07-02-2025,Android,1
S25999,U02962,07-02-2025,Android,2
S26000,U03510,07-02-2025,Android,2
S26001,U09349,07-02-2025,Android,1
S26002,U03980,07-02-2025,Android,1
S26003,U09734,07-02-2025,Android,1
S26004,U06166,07-02-2025,Android,2
S26005,U03168,07-02-2025,iOS,2
S26006,U00831,07-02-2025,Android,1
S26007,U01492,07-02-2025,Android,1
S26008,U06582,07-02-2025,iOS,2
S26009,U07909,07-02-2025,iOS,2
S26010,U00396,07-02-2025,Android,1
S26011,U01225,07-02-2025,Android,1
S26012,U06537,07-02-2025,Android,1
S26013,U03669,07-02-2025,Android,2
S26014,U03938,07-02-2025,Android,1
S26015,U06530,07-02-2025,Android,1
S26016,U09869,07-02-2025,Android,2
S26017,U03713,07-02-2025,Android,2
S26018,U01984,07-02-2025,Android,2
S26019,U01895,07-02-2025,Android,2
S26020,U08761,07-02-2025,iOS,2
S26021,U02028,07-02-2025,Android,2
S26022,U07500,07-02-2025,Android,2
S26023,U05526,07-02-2025,Android,1
S26024,U04570,07-02-2025,iOS,1
S26025,U08927,07-02-2025,iOS,1
S26026,U08775,07-02-2025,Android,2
S26027,U07083,07-02-2025,Android,2
S26028,U03899,07-02-2025,iOS,2
S26029,U03535,07-02-2025,Android,2
S26030,U01009,07-02-2025,Android,2
S26031,U06622,07-02-2025,iOS,2
S26032,U02377,07-02-2025,Android,1
S26033,U09239,07-02-2025,Android,2
S26034,U07253,07-02-2025,Android,1
S26035,U04402,07-02-2025,Android,2
S26036,U02254,07-02-2025,Android,2
S26037,U09004,07-02-2025,iOS,2
S26038,U06095,07-02-2025,Android,1
S26039,U03067,07-02-2025,Android,2
S26040,U09215,07-02-2025,iOS,1
S26041,U09126,07-02-2025,Android,2
S26042,U01354,07-02-2025,iOS,1
S26043,U07928,07-02-2025,Android,1
S26044,U01662,07-02-2025,Android,2
S26045,U07145,07-02-2025,Android,1
S26046,U08398,07-02-2025,Android,2
S26047,U01912,07-02-2025,Android,2
S26048,U09893,07-02-2025,Android,1
S26049,U09169,07-02-2025,Android,2
S26050,U06359,07-02-2025,iOS,1
S26051,U04541,07-02-2025,iOS,1
S26052,U01714,07-02-2025,iOS,1
S26053,U05166,07-02-2025,Android,1
S26054,U00069,07-02-2025,Android,1
S26055,U00722,07-02-2025,iOS,1
S26056,U01136,07-02-2025,iOS,1
S26057,U07361,07-02-2025,Android,1
S26058,U01681,07-02-2025,Android,2
S26059,U07462,07-02-2025,Android,2
S26060,U09064,07-02-2025,Android,2
S26061,U01434,07-02-2025,iOS,1
S26062,U04393,07-02-2025,iOS,1
S26063,U07876,07-02-2025,Android,1
S26064,U09023,07-02-2025,Android,1
S26065,U02791,07-02-2025,Android,2
S26066,U03386,07-02-2025,Android,1
S26067,U03523,07-02-2025,iOS,1
S26068,U02426,07-02-2025,iOS,2
S26069,U08888,07-02-2025,Android,1
S26070,U03017,07-02-2025,Android,2
S26071,U00880,07-02-2025,iOS,2
S26072,U08693,07-02-2025,Android,1
S26073,U07359,07-02-2025,Android,2
S26074,U02118,07-02-2025,Android,2
S26075,U00555,07-02-2025,iOS,2
S26076,U05633,07-02-2025,Android,1
S26077,U09065,07-02-2025,Android,2
S26078,U00828,07-02-2025,iOS,2
S26079,U05384,07-02-2025,Android,1
S26080,U05047,07-02-2025,Android,1
S26081,U04071,07-02-2025,Android,2
S26082,U06288,07-02-2025,Android,2
S26083,U01749,07-02-2025,Android,1
S26084,U08889,07-02-2025,Android,1
S26085,U02382,07-02-2025,Android,1
S26086,U06908,07-02-2025,Android,2
S26087,U03001,07-02-2025,Android,1
S26088,U08188,07-02-2025,iOS,1
S26089,U01139,07-02-2025,iOS,1
S26090,U09331,07-02-2025,iOS,1
S26091,U01006,07-02-2025,Android,1
S26092,U07297,07-02-2025,Android,1
S26093,U06477,07-02-2025,iOS,2
S26094,U00105,07-02-2025,Android,1
S26095,U08477,07-02-2025,Android,1
S26096,U08117,07-02-2025,iOS,2
S26097,U05696,07-02-2025,Android,1
S26098,U03102,07-02-2025,Android,1
S26099,U06092,07-02-2025,Android,2
S26100,U03466,07-02-2025,Android,1
S26101,U01741,07-02-2025,Android,1
S26102,U05320,07-02-2025,iOS,1
S26103,U04524,07-02-2025,Android,1
S26104,U03830,07-02-2025,iOS,1
S26105,U09813,07-02-2025,iOS,2
S26106,U07163,07-02-2025,Android,2
S26107,U05233,07-02-2025,Android,2
S26108,U05590,07-02-2025,iOS,2
S26109,U02158,07-02-2025,Android,2
S26110,U01527,07-02-2025,iOS,2
S26111,U09525,07-02-2025,iOS,2
S26112,U09211,07-02-2025,Android,2
S26113,U00261,07-02-2025,Android,2
S26114,U01085,07-02-2025,Android,2
S26115,U02190,07-02-2025,Android,2
S26116,U05157,07-02-2025,Android,2
S26117,U05464,07-02-2025,iOS,1
S26118,U05813,07-02-2025,Android,1
S26119,U01646,07-02-2025,iOS,2
S26120,U01324,07-02-2025,Android,2
S26121,U08822,07-02-2025,iOS,1
S26122,U00557,07-02-2025,Android,2
S26123,U02739,07-02-2025,Android,2
S26124,U06462,07-02-2025,Android,1
S26125,U00579,07-02-2025,Android,1
S26126,U07239,07-02-2025,Android,1
S26127,U01244,07-02-2025,Android,2
S26128,U00029,07-02-2025,Android,2
S26129,U03175,07-02-2025,iOS,1
S26130,U07398,07-02-2025,iOS,2
S26131,U04625,07-02-2025,iOS,2
S26132,U07238,07-02-2025,Android,1
S26133,U05129,07-02-2025,iOS,1
S26134,U01787,07-02-2025,Android,2
S26135,U02718,07-02-2025,iOS,1
S26136,U07125,07-02-2025,Android,2
S26137,U09943,07-02-2025,iOS,2
S26138,U04916,07-02-2025,iOS,1
S26139,U08562,07-02-2025,iOS,1
S26140,U03233,07-02-2025,Android,2
S26141,U08071,07-02-2025,Android,1
S26142,U06761,07-02-2025,iOS,1
S26143,U05019,07-02-2025,Android,2
S26144,U04805,07-02-2025,Android,1
S26145,U05069,07-02-2025,iOS,1
S26146,U07217,07-02-2025,Android,2
S26147,U01092,07-02-2025,Android,1
S26148,U02903,07-02-2025,Android,1
S26149,U02227,07-02-2025,iOS,1
S26150,U07912,07-02-2025,Android,1
S26151,U06063,07-02-2025,Android,2
S26152,U02061,07-02-2025,Android,1
S26153,U09441,07-02-2025,Android,2
S26154,U00373,07-02-2025,Android,1
S26155,U03522,07-02-2025,Android,2
S26156,U06782,07-02-2025,Android,1
S26157,U08758,07-02-2025,iOS,2
S26158,U08656,07-02-2025,Android,2
S26159,U09465,07-02-2025,iOS,1
S26160,U08400,07-02-2025,Android,1
S26161,U00436,07-02-2025,Android,1
S26162,U02471,07-02-2025,Android,2
S26163,U08748,07-02-2025,Android,2
S26164,U03491,07-02-2025,iOS,1
S26165,U06619,07-02-2025,Android,1
S26166,U02189,07-02-2025,Android,2
S26167,U07092,07-02-2025,Android,1
S26168,U01149,07-02-2025,Android,2
S26169,U03820,07-02-2025,Android,2
S26170,U09946,07-02-2025,Android,1
S26171,U09059,07-02-2025,iOS,2
S26172,U04710,07-02-2025,Android,1
S26173,U09037,07-02-2025,iOS,1
S26174,U00659,07-02-2025,iOS,1
S26175,U05730,07-02-2025,Android,2
S26176,U02062,07-02-2025,Android,2
S26177,U04809,07-02-2025,Android,1
S26178,U06113,07-02-2025,Android,2
S26179,U01930,07-02-2025,Android,1
S26180,U05218,07-02-2025,Android,2
S26181,U01530,07-02-2025,Android,1
S26182,U04717,08-02-2025,Android,2
S26183,U08189,08-02-2025,Android,2
S26184,U04444,08-02-2025,Android,2
S26185,U07882,08-02-2025,Android,2
S26186,U03513,08-02-2025,iOS,1
S26187,U03853,08-02-2025,Android,2
S26188,U00889,08-02-2025,Android,2
S26189,U06780,08-02-2025,Android,1
S26190,U00425,08-02-2025,Android,2
S26191,U03863,08-02-2025,Android,1
S26192,U02556,08-02-2025,Android,2
S26193,U02148,08-02-2025,Android,2
S26194,U04485,08-02-2025,Android,2
S26195,U04331,08-02-2025,iOS,2
S26196,U07245,08-02-2025,iOS,2
S26197,U06034,08-02-2025,Android,2
S26198,U09286,08-02-2025,Android,1
S26199,U00200,08-02-2025,Android,2
S26200,U04685,08-02-2025,iOS,1
S26201,U08315,08-02-2025,iOS,2
S26202,U00907,08-02-2025,Android,2
S26203,U00918,08-02-2025,Android,2
S26204,U02155,08-02-2025,Android,1
S26205,U08755,08-02-2025,Android,2
S26206,U03466,08-02-2025,iOS,2
S26207,U00332,08-02-2025,iOS,1
S26208,U05584,08-02-2025,Android,1
S26209,U00019,08-02-2025,iOS,1
S26210,U08356,08-02-2025,iOS,1
S26211,U01892,08-02-2025,iOS,2
S26212,U04493,08-02-2025,Android,1
S26213,U08487,08-02-2025,Android,2
S26214,U06676,08-02-2025,Android,2
S26215,U02361,08-02-2025,Android,1
S26216,U05001,08-02-2025,iOS,2
S26217,U08199,08-02-2025,Android,1
S26218,U02033,08-02-2025,iOS,2
S26219,U09244,08-02-2025,Android,1
S26220,U08482,08-02-2025,Android,1
S26221,U02039,08-02-2025,Android,1
S26222,U02908,08-02-2025,iOS,1
S26223,U05606,08-02-2025,Android,2
S26224,U09957,08-02-2025,Android,1
S26225,U00148,08-02-2025,Android,1
S26226,U05106,08-02-2025,Android,2
S26227,U05437,08-02-2025,Android,2
S26228,U06289,08-02-2025,Android,1
S26229,U01631,08-02-2025,Android,1
S26230,U03575,08-02-2025,Android,2
S26231,U05647,08-02-2025,iOS,2
S26232,U01290,08-02-2025,iOS,1
S26233,U04420,08-02-2025,Android,1
S26234,U05128,08-02-2025,Android,2
S26235,U01012,08-02-2025,Android,2
S26236,U03928,08-02-2025,Android,2
S26237,U04354,08-02-2025,iOS,2
S26238,U04351,08-02-2025,Android,1
S26239,U08707,08-02-2025,iOS,1
S26240,U06642,08-02-2025,iOS,1
S26241,U06451,08-02-2025,Android,1
S26242,U02219,08-02-2025,Android,1
S26243,U00414,08-02-2025,iOS,1
S26244,U01212,08-02-2025,iOS,2
S26245,U04792,08-02-2025,Android,1
S26246,U09723,08-02-2025,Android,1
S26247,U03493,08-02-2025,Android,2
S26248,U05819,08-02-2025,Android,1
S26249,U02863,08-02-2025,Android,2
S26250,U08651,08-02-2025,iOS,1
S26251,U09349,08-02-2025,Android,1
S26252,U06591,08-02-2025,Android,1
S26253,U05232,08-02-2025,Android,2
S26254,U06653,08-02-2025,iOS,2
S26255,U05514,08-02-2025,Android,1
S26256,U08390,08-02-2025,Android,1
S26257,U09358,08-02-2025,iOS,1
S26258,U03305,08-02-2025,Android,1
S26259,U08331,08-02-2025,iOS,1
S26260,U06241,08-02-2025,Android,1
S26261,U02808,08-02-2025,Android,1
S26262,U01612,08-02-2025,Android,1
S26263,U07399,08-02-2025,Android,2
S26264,U08771,08-02-2025,iOS,2
S26265,U07405,08-02-2025,iOS,1
S26266,U02105,08-02-2025,iOS,1
S26267,U00866,08-02-2025,Android,1
S26268,U01032,08-02-2025,Android,1
S26269,U01578,08-02-2025,Android,2
S26270,U08830,08-02-2025,Android,1
S26271,U05441,08-02-2025,Android,2
S26272,U01891,08-02-2025,Android,1
S26273,U02985,08-02-2025,iOS,1
S26274,U07647,08-02-2025,Android,1
S26275,U05484,08-02-2025,iOS,1
S26276,U09577,08-02-2025,Android,2
S26277,U03887,08-02-2025,Android,2
S26278,U06182,08-02-2025,Android,2
S26279,U03029,08-02-2025,Android,1
